gov Id 識別碼,gov Name 景點名稱,Place ID,名稱,評分,評論數,分類標籤,地址,經度,緯度,營業狀態,營業時間,圖片資訊
C1_379000000A_000023,國立中正紀念堂,ChIJTamiuZ2pQjQRsmnfkkID6UM,國立中正紀念堂,4.5,75927,"['tourist_attraction', 'point_of_interest', 'establishment']",100台灣台北市中正區,121.5201832,25.035502,OPERATIONAL,{'open_now': True},AeeoHcKp5JsJByfhPcOeJ4XmPGaeo78_fU-ic6nxWBl5unYOyQ-oIFwitq14AI9yBI4E63rVMJjY6CAePyC8FtHZ-XOVOYRUjrd0ufDqLJi1ZKGaQLGINp8pjnFyDBeQLmIMWODT6pp5U5oLHHAYxkq-dLNmQHzvK11fylcexDIFPU3XlW3LNZyA1BsAraDhyc28JZwCYQAuU5Z0zZq93W5DqiQ0MBmacC3gs4nS2GdEkQTh76hEY_ifjCGWS8giMto7du9atCgYLz-vgsY5f_PIucp_MjurrKh-0petM_FaZ7q9QR01Sxs8QzpDBM_aa9B-MhJuf7Ke72MwktRfDWrxhhMzKZeqUcZmFq93ZVoZPMXIKevOCupQs0uiYsq0nynV-RRjH5RZi0YK_-dVyg9nQUfr6ls2a4jmMvZV6EukufdZz58yOvBbSf-1BIaKLWB_ra15_RHgqrD4wy0eC7Ym_WyqIDP4g5l5YEfUthiW-V6gvgRtqRP9u6dkIoBsDv9ztELqJvJ2_5ONrmgQr1hDvRDvDZTnv4_G1mTMqpAsGpGvjRmdaa8InPiVYwsA2kj5SPvyWs6T
C1_379000000A_000025,國民革命忠烈祠,ChIJb5w3o6uuQjQRlsXYoJ97zS4,國民革命忠烈祠,4.4,5132,"['tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區北安路139號,121.5329556,25.0794115,OPERATIONAL,{'open_now': True},AeeoHcJ4hzRddWDBT8yS6J7Nh7jxdr9OsTF0PHIhsJgAKPIrAWM3M1fYAkgY9n8QQwvrDC7Q2nJG0HQVomMTewnFVZLlWjhVeqm0jopZdLzK0MLEX_nAZ9r15fQpNZH3BFX3ZE3RU7akbXX3sqyVqIok_GNVxA9JBPrttf6KLJJAROnRePrlynHWmJhhSACY9w3Igd1HkurUZZAo5YeiZ0EmOovz1t2_XHdiPw2aFnn56a9RCNJCagfBL1kcNpjjkthf_y1ySQfRPArM8HHaOF4cRvJGjo6a6DiCZavHrFk5fvJJGbO_DjA
C1_379000000A_000026,陽明山中山樓,ChIJ4djAF_atQjQRQPDzjrL3Ihc,陽明山中山樓,4.4,1779,"['tourist_attraction', 'point_of_interest', 'establishment']",112091台灣台北市北投區陽明路二段15號,121.5526547,25.1556188,OPERATIONAL,{'open_now': False},AeeoHcKrRB1y8KiLlNIzsj2wpEaIIKAdBaoVaOVNOaIjCCTPDcuDwLZp-d-YWBcFD2-iiI_M3tR1mp3pKP6jTdAKQyMmF0go4UBDUV4ui6JZH-oJtFfvJjMTog3XP2xgFKXd31WN88UZotbsIEev2JZOVsE1xyvYSGgSG6uyoQmk3FWverBEr02-B_HEaPbUnjIO7g95lP4oL47YhQnyb6xAMXd60vzi3viA42wMIjXxfhV6zDR-AoOh0ycpCx_KbkcdNRGeuduTFR7DMiaUSiLBAWFgNHW5Xu0CgSR-uszXk3AsZxzAvFE
C1_379000000A_000027,陽明書屋,ChIJPRTlDwGyQjQRJ0lg4_VI4tk,陽明書屋,4.3,1222,"['tourist_attraction', 'point_of_interest', 'establishment']",112台灣台北市北投區,121.5390531,25.1618198,OPERATIONAL,{'open_now': True},AeeoHcLtgv2GwryVeAuHb3QFr0giXZizqsollD2jGoWblErWrJCrsqKYQzzSf1-zcmdegQ6uXaiURIQlaSPcN4wWrQS0vG82vaC6w1DebxCWPHOMxtKb8KqYUf3IjIDuuf3FSdBHH84rC6BwlvGUqceM8bPyb9F38IylAKnfO-diEtGuxkHmMFNscmDNKJZ0PJUYl2sk5R2vEcvk9Pdkp3MM9ti3Pat56VjDWqwcA0qWPK0CkadO6T-EqyBAqZEaYARaLxT8KUJy-kKTpB_h0sKxdI_dz5ZBmkO9QRh0ig3MC3J5IOgsMwJ6f-t8LSg6qxi8cXxusLxAA4Q_hkf3Du9UJHUIWgWdxT9LCMMeQKI42nFTvtH-ig_SsLFXZIOZD61G-TTrLchW_19G4zjsVxm6WihWPwA8vlta2WducLikXPDO9O-UbmUY7jkMain8lRXryZzAvkCpmqqfibXSvPpt2Vb3V7ce3FY-QgdNmc0bvFk8oZlmZUw9XeEQFaITRDc3gVu9iaAP_zg-qVVHpXDAm4kP5rHTptSMe024PGkrIVa_QxS-lW_rbWt5myX2w84d2Mwemoih
C1_379000000A_000030,臺北市立美術館,ChIJ-ffZ_VGpQjQRcaEDDIjDQHo,臺北市立美術館,4.6,16192,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區中山北路三段181號,121.5248102,25.0724118,OPERATIONAL,{'open_now': True},AeeoHcLPoPn9Gpi-2Lug9hJh389IaWSYbeH6kl32zvpLocYdZvKKTOM7r8ZqF-gsBdB2urb3ZesKU9JcfmXT_3y0wLb658eQwp1YYH4Pe2l0G6NghoiwQHyiyLZlJk0h4nyrXPGorIErKoVryvkAaivOQO-jpw41RMfBOO9pyRdyRK_2ocZoYxcBOsFVvgMIIhXzB1HC2l2kCWoF0Wf295j17d8PEthfZhiUJHwksMUi66uBCtREXCEN0O5ezt6G-l7SbPpaxj0uHwVyqx5eKKZtZdt1yvduwyo05zvJkBV8kSVvPg5LmT8
C1_379000000A_000031,二二八和平公園,ChIJKX1kH3WpQjQRcyy76pvtt-s,二二八和平公園,4.2,23620,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",100台灣台北市中正區凱達格蘭大道3號,121.5150295,25.0415717,OPERATIONAL,{'open_now': True},AeeoHcJ6qpf5iLjGz3HuMcVJWr7Ywztq4yblRj0kKf29lHN633U8qbKyr8CXpyGTGYuvX0yF2JU4SPUufrFqt-5vlg5HNKaibPFctbfMx37MwxScH24jyS-KpVToix59eOnDqyZQ8M_JhbtkjLlnEmjasRcPphP3f0CyPoBar4U6m3SxWwjJXMWlFcCpvkKOxvZIxCoEyYAJ3fTU-p05TnoVHCRIt89whaNC-xIsLRi4yoxhk_crqdP5pVYVs89oxQhxnQmPGSieGLFtwB4DahxpN4kOnDAPRcOjQnnV-1Z2k_3ZjCb_hN4_d6Zi6zo0TfFCo0NbRZ5SxLBpBMywHBQSLvSEjtUi3R8HUVpz1ApNIcdtYKXuB9cF8JS0FedrvgZYak2mRWcUXIacct1jSBsuRdzUOw6Hk-yM6kqGvzmSrKWeYydLI05REK2MJqMugOHaOX8_eyX-TUhKcgxY2WZotVCNmLsYknKddnL0GwufFl-4w9nLiLW9rs6Ra5aSCHQ7L1OGMq1tAZs-yNm4gFFhr3ceVQ-ZouvlXrb0e-Q0mCe1JsxlyhDL1VGpFPlo60h-9-gDknM6
C1_379000000A_000032,台北當代藝術館,ChIJc-TxSWypQjQR-8Eh7elK97Q,台北當代藝術館,4.4,6726,"['museum', 'point_of_interest', 'store', 'establishment']",103台灣台北市大同區長安西路39號,121.5189766,25.0508047,OPERATIONAL,{'open_now': True},AeeoHcKHgASzbv3mKzdMm2WvU1EeFM24MCJ5rfu5bMhTudl30P5AVK2qDRpaScGBHzmXxIfzcaTONM1TbvI26_xF9Lx_UkMFDVE_zla6xQ0zARmzO7ruZpD8_-dn8CPmSbwd7HE1pt0zlIrvV-2SEj9tbV5RiUZDppAR0uW9vmRQQrNFp8U036LtAj5M-esQHq7vmc3c5d20HeJc7gl4wQL51aIEQ_cBOlcg7k1LtFBv3sysDXJIRgWoyHNuXN-4_JqKcSeFANmQePzfntPuGelcpjyU7xhU2Gx9jpncwTZuPqv0Ahuyy6U
C1_379000000A_000033,北投溫泉博物館,ChIJ6fE69FCuQjQRPAp8aSmP8a0,北投溫泉博物館,4.5,10093,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",112台灣台北市北投區中山路2號,121.50715,25.1365694,OPERATIONAL,{'open_now': True},AeeoHcLk3dQuwsfc0rWk1Sn8FWaKBzmvBFlsm1V0d91tLZNHCYNq1TJS3CywGUgYNYZNF5-TsxLvWplT5v6G_KaR4wtv7g4vC0Uc3hpemUqUkrTj0sDfqNeEhdafFNnKwPmcpDrzWpbfPDn8map5rfKWbdYjgORbIfBhHPqyNFVJqm4-gq4r3wT8rcFwvPA2VCAE9Do0NyzBqP16Wcqy_rqphalOMgjxC7xSCw7bvPWurLoCdSgPIyy2-BH-EARvdqOK7adXkBdCJUhBbOhy3m5O_-PeoHMYsfxC6Apap2aRlTSYgkUS0UQ
C1_379000000A_000034,林語堂故居,ChIJJxO0DC6sQjQRLIeZfWBrKN0,林語堂故居,4.5,929,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",111台灣台北市士林區仰德大道二段141號林語堂故居141號,121.546921,25.1096252,CLOSED_TEMPORARILY,,AeeoHcIKtYs6e2LAdypDM9ngLvWho5yHM80Eycftu9l3pMBV_AvyO0N5wh_BDD6nRxCrpzc127OOtYpbnGEnGPlB0GUL8yvdzJmNWmHGfRvYEETZmAyp71zOH8CkYHUefkasScJPsZWYYkpQe7QcqM3pzHDQ8aCVYAkrsP8sohrwQ29h_oGbO7JSAM8mBXu7w18xPhljWhrHImK6wvgXQ3msw1-mGvzRqRSMfVD1MuaH4AAXSo6vHWf6_t4HLl5E6SL1k6te165mc9037Jery4zK8RLmgcRP7IK3cuMieHw-93Esdqm0stw
C1_379000000A_000035,錢穆故居,ChIJq_MBriKsQjQR1u1oVWMj-yQ,錢穆故居,4.4,290,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",111台灣台北市士林區臨溪路72號,121.5479333,25.0941598,CLOSED_TEMPORARILY,,AeeoHcKt_tqH85VXqN3jfIC2bjmFv0RE8UohspM-tUSN8eU3iqOIzaR2TDARHU5h6n2Yy6yoLdHWTw3mC_gF8H4gg2BQPhuAn9PRVzasCJenX5q7r_4co9jfUHw8fSsKYpYpp1FipJnBAjzjzmlRq9ebhe61L6ftxVJwYDBam8VQGhgHatxq9JDxqDoEZXl4BWM74xJ9GjDUz4OdAuxKGkfUFnaOLGy0JSX6p9RKY7c6HyAnPss8hgGkYr33W1xOML1iccPiL67XNlUOFxMfAI6z4YL2ARdzWS4Z-2CDeiJ-dtMto1Debg0
C1_379000000A_000038,牯嶺街小劇場,ChIJnWf3yJipQjQRX34xeCAISx4,牯嶺街小劇場,4.3,532,"['point_of_interest', 'establishment']",100台灣台北市中正區牯嶺街5巷2號,121.515336,25.0317456,OPERATIONAL,,AeeoHcKZHb0OI0Q8aDSYT0r04mACP9OLcq9nZcEzhequidhb3JHeibnig75qu5b6xdq_nj5Hss4KwDLITv0U06tzkm6-v1_c02gsC4y1NijC84IT_4QQsYBFthXwwbTOCtziHsQMvVe9vAIxUuEONz3LhlEKi2uyse0JQzUVlOJrpx5jbatDrnmDbrLc1us4TeufIJ6RQsyI3_EQWq9fIrgJnSBiXv6W9mQYQ_U5-0goD8Fy_vT-wK7-cgluQocjlvCdcLvf5wEJAe1320iDs2aVx2cDJs24xtSCZX6yAG-DoavFUYyduXn2ZW0_GSA3bqm3irxJtgS4QaYc0jbMt2hV-lgqnVmxG3TLhgGq732-rmFYyyGeImzLD2MmDnn7lR4Re7JdlPD4aixj2jxD6fTJNIV0mVG0oJH0COlLl-a0FGiB6k1rNVNUM-M3vPx9xon3uCz6KkBnfDdoIytNrlfDDNror68vmuxHUclTW2r9fe9g04ObWxRdtDq2U4J8bNaqTpLh8h4wS136FvB9zuG1acjfcsAqax0r977QsuzKo5uFGV7eKJ6OYqrHSBNwSNTGAZaT_kif
C1_379000000A_000040,台北偶戲館,ChIJm603z7-rQjQR83X4gSH91qg,台北偶戲館,4.3,641,"['museum', 'point_of_interest', 'establishment']",105台灣台北市松山區市民大道五段99號2樓,121.5613611,25.0477361,OPERATIONAL,{'open_now': True},AeeoHcI_A4Q1KW92bSrQdVrhVTR21v1Auo8YsbTwKR0R2UTWK902TGb-bF5xhmPz6QN17lw7VtUoolCitJJvLVXNFN7g4hUuXDvTmjAB75EmHGdqNXEOkJiux_tFkYTO3x_bCx-zV4HnXAYgfup14HnsOxWY7_qWXcQaG7owBOkkeGMAJD8yXKn0M3qBjGOriN91S_1W_FPLCNS6j-eiEHfBUbemi16dHmvgirHebco7W1K9Nlyo_FmV44YTTWrB8Kv2QzU60E8R0wWYG-l-YJRTpqZxpucCJR-yydAy0khwBqCBCKXLyxo
C1_379000000A_000041,臺北市立天文科學教育館,ChIJl8eBsL6uQjQRwwn6OA2ejxI,臺北市立天文科學教育館,4.6,11675,"['museum', 'point_of_interest', 'establishment']",111台灣台北市士林區基河路363號,121.5183633,25.0958186,OPERATIONAL,{'open_now': True},AeeoHcLFqK1CqD8GQzgLbwABll3oChV3R8drMAybBsrAh6p9Q67CzFLB49xHUU9EC0CXi2InosQTsc74trRFnPgzSm1EZ9apXVAbpg5odLykbzzfkHKL-RR8AAfQQtACVXJnNpISWZ4vPaxi7Y7_2lLAJaevDfBSNJVYrj6AY8BRR3c3pUI-QZViG6nkpMRjQVOicmh9hfjg64Yxz3qDj3_0Tsry1dgiy96PboMTvZXz-lypgIBgHw1Q9fW17HGqSFXnU-qG3srom6cIzAk8XL-V2dj9_sTvFTj1FSOcGi6CJcKzUZubeUXE0RE1Pl871KEqyRqZJxu8ILG7eV9kKxIC7n5oYATATJuVacpmej-QZGX-q7GwT-4BkyFt72bYBjaF4hxugLzpC01Ca1rgH4CjQCCnt8MtJHZ5G21AlqNKPFzdZ1OXBY6r85fVUQWrgID1wt7zAmeste8uR1rry8Fvef6DR-uVNWeipD34bEl9b0kWalh7vdQOutT921AJQ8traoGoN1Z9l-lLKsLyaZvWP15rCCaUJNu7setMMiqocAW8QbrMSn6ydqo2DsLT26Q3RNUFpmZy2e16fA
C1_379000000A_000043,凱達格蘭文化館,ChIJWXzyH0WuQjQRfpg3X-At_0Q,凱達格蘭文化館,4.0,738,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",112台灣台北市北投區中山路3之1號,121.5057526,25.1371098,OPERATIONAL,{'open_now': True},AeeoHcIo9eW44WyUmLFN_xLUddGvPCPxngoXeIEHujyH77znvJsvp-9NR9EGpXuDyxs8A2d-Fexx34uGKlBoYH6Z_9DNpbyrUNYN3mgE8CNXlmv3rM8n6XmGKNwtmuPXV5QBJzSVl9DIj37aQISoy798D0A-h5JNxmkBQjKZgd5oA5ImMqJY86kR4Ug_vYh8jkpLi2y4eGQqqdxRvMSLfRgekgjaGiu_cKYs8rkVuDO6u1puoW4UO37hvD-dsbJMcx_tvB35y7v6WrF-UjlstqGun2Pn6wBIbEOCm14TKZj95sAC7Q6fcllLM-t7fWI3orzIp8iCTSLkgaCX6O4CLNbdGEMUNkxBhs9n_ftBFIr1LrYEgfm5z0Nz-VWruh7Hngik_gADwkYBNWycJAXJCytCseXpSqnvyW_HlAV71XJ0QCxtinhx6fhLBnJd0qY2D5aUFieSaMRWjYVC2_VROo0besv_E56ZgNlUdNrLptyFm-1tGTxCgdTiFC8qwuN-kRMJFS_3X1DNyWOXaWv0kdXlMkiRKZOyq7JSE3DLUffXgjZzHW_VlB-PVGDVJMusFnI--gLGLA
C1_379000000A_000044,順益台灣原住民博物館,ChIJUfdCqzusQjQRuNKyfvlikoM,順益台灣原住民博物館,4.2,694,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",111台灣台北市士林區至善路二段282號,121.5519787,25.1009786,OPERATIONAL,{'open_now': True},AeeoHcI1sO5JlK7d5vW5rWuj1dMzZYZ0ooxAo4fEDypyHdjYJUaAAxxYmO3j2HRtfplZJt1kqBLUT3NEAUSicwHulDO3PTZDs1yAoltmcvYHtqc4aGxYyrQcgsbR3iGI90lURWI--n6voZl8gPnsQP8w04aAwcoX11wNVDOXvUYlX-rrAxZXEC5XKLntWHF7MS0X-DtSmgojaQaWpafLubfuU2HksbUl6vON73Dx0pMcCzcXfsZkKd9QARXHEeQd-mnIjwAwfvyO3mnvmQZtio2raDazd16aMS-5lDlplbo6_tu3cCVsw7_-uu44GydMp3hnr_KP8LFBrggM5yZqPu5HyWIxPDn4t53qU1qc5h3o3DbykjYzPwcy1d7i02t8RgycW70z25FOY5Id0JZ2xIya0lV8sfnj0kV0AvNYJACdsfqtUbqp5CluaCjMafoWJw2iqsX7JGq2-pXOICmoQFihEnCA_SHxQU6CIY5ytevVaWHLfA_7JVKzoel8jT3J3s0dBr26CzceMhi9ferBSahBkwZCPeJjwezIOzSEznf0TurPVmgraRIo8_vkvy21JDDKw_RGp9UP
C1_379000000A_000046,北投文物館,ChIJ64wm5WmuQjQRZ0BQwNMuyBM,北投文物館,4.5,3682,"['museum', 'restaurant', 'food', 'point_of_interest', 'establishment']",112台灣台北市北投區幽雅路32號,121.5143725,25.138189,OPERATIONAL,{'open_now': True},AeeoHcJ-8wR8eTx7e-Rvi4W63WhhES4m2eeJOQjJiXXPwslEFySjCtl38tj8y_bGjSmd3HiwbHxjOWPsFE5GchCBO3YLE8NeTCRHAx-Lgzs4JL8Cd-SG73wlkomayCSj4wqoNdMmiEBn-Am0m4UByEvmdbX5r3CEpi9jyfgnzu7jt9BpZd4Y6SNOvXjEmMRUm2gfqMi7yx8gk29-wmdOwpwjpxmVpleLigElp9PizznNZAeAK6SFQb-8_bhv5Y1gNbkmp3amWItbgnS0tlwhd8C60pBQV6wZaa3zVi7dWSWd9VvK1m1dKEE
C1_379000000A_000051,樹火紀念紙博物館,ChIJiV2syWOpQjQRrChqa_sz7-o,樹火紀念紙博物館,4.4,790,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區長安東路二段68號,121.533603,25.048197,OPERATIONAL,{'open_now': False},AeeoHcJaJcMUCll2SPU2HXdYP563zCeWy-sgkdd4XSwH_yzat4T2HmKYi2PefSRjE49oli2lCPoAnojztPLVpOtMipKE1QXDDHyeIDJr9bAbLW2yH0cBZWd-yCe--2Pyv_AAOkDgBgOuQFsLI5w3wBRaFeFVJ05nc1V7NwRloOtxQHvHkdMkb8HrQrz706N02ZNVbSWb503nAIy7RPPSpBebb1pXguRDZOwapKHqi6im5ZQ0YQ-wVOvNqitHL7VVwps4nHZFPC6APz3zzLxncMGQE-dm2ULhykxUO-dJZjOKTYULm2kyquFTNefahKXFE3Ave1_BsLUHsnyqknwFtqWEwTNG3LfUoPov2LjTUnv0oMvNzCbITMMqJ2Q_tRdFb2tZJ7Niaydhct_-ll7D0uLMC5KtG6A-PVvnaR-AuV0c55Att6y9qeEJgO8z3I_LR6BKxs0d-Rbrn2ho6K-eGiO7zXkxYlCP21wj0UkziB5xJmNCzLogN5K1aSGa_5DRZwfWAvKbXeJbMmx5up-_R-6ucwEVDl6xYuAllZfEOik1Q37y6ItAEtys_3bZyJsjETR5gZKTKg
C1_379000000A_000052,胡適紀念館,ChIJi4BOd0WrQjQRsvPDF7xNNaM,胡適紀念館,4.5,253,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",115台灣台北市南港區研究院路二段130號,121.6161115,25.040576,OPERATIONAL,{'open_now': False},AeeoHcKN26oCGGhOzxc8oubRcxfF9j0EUAevfN6Pda2qky_BoC_cbMshzX7lvlOtAEXhO0s71ErhxGLAextvcvsB9ZBT8wu2s6lt_ayEcFPosJ6cp8zhmDFIl8y31ox7MWBKW3i4fWgNXdTLxbXX6P67ahNPiUPfbfG6nUH0zK9GWZAjZmkhFazCVD-6eDNUfGWR5xivNpleXs0zOE8VucMd-ER4j7Zh1QVQiErs-30PbCsLZaQlfOZJ8r2mInM4ZsS641J0KUnxaqI0red7S0qk0LS39PUsgL9pBvG5wuOF3-eZN25ZyEiL1HDv21vHmxZmZpZ3E6rrahnG8HFq-qpCStn1a_73fO0qdARz4TkwurRL97s4Nj4qXcZMaHyqQ26l_CLL47MCP23ep_1zVDbdKePf4RSKAXdPJKvJhuQ8KbPpYt-HnWNvyCPi2MFsIUWrdoPpIDcjzn2sOpy7vX57La4tpRUtH_r8-GyK5qjt52xVX2Ss5-i7i856AMZwrV_4gpn4-yz1iIC1ngchfVhL-HSAOWZcYXCD076QjQMQexVzr2LeMw009DZ7pS0znpvz6MMMJRbVwWybrA
C1_379000000A_000053,芝山文化生態綠園,ChIJ5UsB_5uuQjQRI9fGBstDWS4,芝山文化生態綠園,4.3,723,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",111台灣台北市士林區雨聲街120號,121.5319248,25.1042763,OPERATIONAL,{'open_now': True},AeeoHcJRxy1uQL0FrYZlXXrgmOs2PK55Pf9n8-GUyybp8zHj4vSRVBB_3OwvSK0gtiEanUCtsxFlHSazsiqS434K8Bk3Ufp_qeJu0n_H5p7JiTYZ_Savvd88ojlYEV_6no3ahOA-TRFp3jjWsfH-dcm0-_V7KvP4CjF8olWhtirQG4ioAYtcONsMQLyNjWO-KKyRIMGMrsEtQiUK9yIweCBNIDAlqIwoisKw_3xPkLs0ZHkTM0WLjuLKagXHXd_LtBWFuQtALOYjAZp_206zVc-1hrKfX3bpFxjIp-SqfIUPMcYJIG9SR7M
C1_379000000A_000055,敘舊布袋戲園,ChIJ4Yv8_z-sQjQR0GtBbn3k21Q,敘舊布袋戲園,4.4,51,"['restaurant', 'food', 'point_of_interest', 'establishment']",10491台灣台北市中山區吉林路144巷8號B1,121.5298117,25.0560199,OPERATIONAL,,AeeoHcJEU2rZ1JfWcxLROBHaYg4cNt5ofiK5EU-dpbtOXQuS4Xw5U0I0KhgjV8TyrG7wD0KdLMpo1MBMsLIELbt79qY4NuefWzj0RnGoPEIjxHw4CdKfXmnY3kGX12jmWTu5km7VpzKSWi7fUi-yWMpf8dhGed6EThJu2iboGCHWrg6wsF4rlI2ErLVS7kE1Pz09QZK7hFU_dIR74CKCJRwKJnDzgqpZjBr5iE6LhxwrrchLhx4mYl8UcXwhKbJQT7e-tf2P5sVw7GxEf0vU1aXrv9WAyWK0C6jy1LeVLsDKtV8KaGuZscDJtnCZlnuMezYZtrwQ1a8DejB4mLRPzee60vLDABHYySkhXB_QLNgfekiCSgdGw4bRIToHtv-C3ts_sr3dWfn4Ox8ibTKNt_vVZRg6TvBXvdR7VQVDiF0wa32x0K9Ce4IXqgIYBi1iUdw2tz4RNY1Tk03RG6r_ug7mxbSt2Sz-6n1zQkks8VQgXkEHb7ZCLXpoWMMtcszNq0EIl48uFgNskitWjMtKRF0qOuPBZRpRDfvEMN59w8SKCy4tNTVgFdlZObo2ticLeRf_S9ZKqsri
C1_379000000A_000057,袖珍博物館,ChIJbVjU3GGpQjQRf-842jJJufc,袖珍博物館,4.4,5794,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",10489台灣台北市中山區建國北路一段96號B1,121.5360584,25.050421,OPERATIONAL,{'open_now': True},AeeoHcKMzn2SsrPC0eTqwnPMM_ee7ivzyUmYwePiZy45njg0zGee_-u3XdDLjJpa54BAOtSaFVCB1HsVu8i2tvq3P96CKWTQm06ubhDYFRO-MWXQvpzqaWe6oHAfysLBr2iZtY6ldSMuWRRwJTrqnuYR4Z73UpxELDw-85FZ8YHmT_cucoBdhLxHABIulDTWzITzRNVsVTLgR-E5DuoYshCKdLX9yxEHdGZBxh2DDhTJDoPxCdsCr1SQ6cNTCUZzFCxaHSwzLzOGi0xjtynJGFuvtrcnq-4wqOMN-cp4Kcef3Vvzz1wMf6A
C1_379000000A_000058,郵政博物館,ChIJ0QGCo5ipQjQRRVNCf4ND6VM,郵政博物館,4.5,3576,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",100台灣台北市中正區重慶南路二段45號,121.5147719,25.0316218,OPERATIONAL,{'open_now': True},AeeoHcKzSHqzCMcQNQ2xCeRBIuF-5GZK19dU-ujwKkCsVFyyZpt_t7sKxu3WBbl-QXvj7kwNBUx9vGchc4tkroCk0Bw-KaLzNRW0YbPmJIihpvo5IXpHun0hY7fiCN8ESyZPtPuSdMlALYZBUN3wzxG88_V4rgJ4WLw_K9uvs3kewwKROTOy25ruPBG5a5MfLNkawGVI57hMS9HBX3myaNFTfCdJdvlC6xFOwI5wEYlGYcMFBvjRZyUf4gQQCrPZR0gO8_Brdv8kT3mju2IiZU6sfU1ztffB1-r1fUiXl1xX-S7-v9Nd8V4
C1_379000000A_000084,西門紅樓,ChIJi-yspAmpQjQRxcHc_lwnNHw,西門紅樓,4.2,18045,"['tourist_attraction', 'point_of_interest', 'establishment']",108台灣台北市萬華區成都路10號,121.5068592,25.0420139,OPERATIONAL,{'open_now': True},AeeoHcKU0H5PTaES7tr6sS5GzxS59-p8vFZ2IyjpSFCUHlTR3DQ1qBywaH5mMMNczPOk0P8kTR6mPHeeIQoz-Oc65iIMZbvc-w_b3JZnz_HwouzRuOjQBjLC8S5-LA-f25neSlBfEhkBYP6iZuqv-kAQFlARfWTtInOVVZ_V1nzDdXE7FiRp_UTHpvEf1CT_6FHyxkIx5oWjlg_AdTVSQlIGaJO6KeDqiIkIM4Vd_l9km1D9jDPAZtjGCF3R5Rp893BsPf1KftXvJPpa9pNEe8xDus089eZm5DazMrrpagNq_O-n-owEG1I
C1_379000000A_000085,MAISON ACME｜圓山別邸,ChIJ-ffZ_VGpQjQRK8D1GPqahW8,MAISON ACME｜圓山別邸,4.2,877,"['museum', 'park', 'tourist_attraction', 'point_of_interest', 'establishment']",10491台灣台北市中山區中山北路三段181之1號,121.5245933,25.0731071,OPERATIONAL,{'open_now': True},AeeoHcJLjLqpjRBAt2n-E1H-n8kVlLzIx0NiyvfFsgTR2la9_lq_ySE8kkyrGvPS03mT9SKkcCSqCrORKSC-neqv9jB_uD8rThoe25AQgZC_uME-dSEPg4Bn2Wf7ckHhC4kaBht69BDnDEFlnjIZfNcHngPzy2CKs0rN_lELoEH4yAYHEV5LtxrswYICwZady7V7KyleKPTiSCMLTiAT6lFfaBxE6uWV65JKPdiRE5JfpK9cy8SwX2RQYIYQi6qvyLIhICMQRtMJkMmHoPXN9ynXWJJo8lmXAj77Fzp5SYAS306IVqZ0kXE
C1_379000000A_000098,臺北賓館,ChIJVQLmGXWpQjQRE2IFPLgJ0b0,臺北賓館,4.6,1575,"['tourist_attraction', 'point_of_interest', 'establishment']",10048台灣台北市中正區凱達格蘭大道1號,121.5167496,25.0401547,OPERATIONAL,{'open_now': True},AeeoHcIcuFaN-VGJegGpAVbkG1x6TE6dj3v1hE5uNX9fjjknaOaSTKJTg1gxCc3ocGZuaU0XMyLmA6PJsOTL-1OJWfVCrFCmfdBXlQfXYU2KD5-DEQriGsmj8sm0C2J1SK1v1YX52AY5OsbWx7Sa_grDbi1hWaVoFbSh8A-MaSUz6oteqKR44mL_NLQXK87jL4FaMb_iSfnsL3wQUSNv4tDTcUyXiLus0Ni83hpmDakVX0nwbt-GIhs2bq1pCbS38EQ6O_5B96FBQp8Cl55gTJ1ztN_g8yqJNWKFiWUfpOk2qEwHKlPxnE0
