,Acivity_name,Acivity_time,Region,Address,Latlon,Google_Maps_url,Tag,Picture_url,Url
531,光羽田Sunfield Art Studio｜手作課程｜夢幻童話小屋-可愛展示收納架,2025.05.25 (日) 14:00 - 17:30,新北市,台灣新北市板橋區國光路(預約制)(報名成功上課前一星期傳遞地址至信箱),"25.0177504,121.4557782",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E6%96%B0%E5%8C%97%E5%B8%82%E6%9D%BF%E6%A9%8B%E5%8D%80%E5%9C%8B%E5%85%89%E8%B7%AF(%E9%A0%90%E7%B4%84%E5%88%B6)(%E5%A0%B1%E5%90%8D%E6%88%90%E5%8A%9F%E4%B8%8A%E8%AA%B2%E5%89%8D%E4%B8%80%E6%98%9F%E6%9C%9F%E5%82%B3%E9%81%9E%E5%9C%B0%E5%9D%80%E8%87%B3%E4%BF%A1%E7%AE%B1),#母親節,https://static.accupass.com/eventbanner/2504131243311567285650_P520x260.jpg,https://www.accupass.com/event/2504131249321466745834?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
532,虹吸壺煮茶，金系茶流與咖啡評鑑分享會（8月專題：金萱派對）,2025.08.16 (六) 14:30 - 17:00,台北市,台灣台北市內湖區安康路418號,"25.0662456,121.6118542",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%85%A7%E6%B9%96%E5%8D%80%E5%AE%89%E5%BA%B7%E8%B7%AF418%E8%99%9F,#茶,https://static.accupass.com/eventbanner/2412090517064724388610_P520x260.jpg,https://www.accupass.com/event/2412090516481960308322?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
533,✿中區限定｜2025誠品書店母親節｜書頁間，綻放光采✿,2025.05.01 (四) 00:00 - 05.11 (日) 23:55,台中市,台灣台中市如說明,"24.2160023,120.4929103",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E4%B8%AD%E5%B8%82%E5%A6%82%E8%AA%AA%E6%98%8E,#誠品書店中區,https://static.accupass.com/eventbanner/2504231024141814730299_P520x260.jpg,https://www.accupass.com/event/2504231026019015215400?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
534,BABY CLEAN ROOM 免費體驗參與,2024.12.26 (四) 00:00 - 2025.12.26 (五) 00:00,新北市, 23675台灣新北市土城區中央路四段51號8樓,"24.9596494,121.418672",https://www.google.com/maps/search/?api=1&query=%2023675%E5%8F%B0%E7%81%A3%E6%96%B0%E5%8C%97%E5%B8%82%E5%9C%9F%E5%9F%8E%E5%8D%80%E4%B8%AD%E5%A4%AE%E8%B7%AF%E5%9B%9B%E6%AE%B551%E8%99%9F8%E6%A8%93,#空氣清淨機,https://static.accupass.com/eventbanner/2412260949131374035942_P520x260.jpg,https://www.accupass.com/event/2412260958042118372324?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
535,梭織體驗｜3-4月｜台北｜梭織雙面設計斜肩包 基礎織布體驗 ❖ 2 堂 Weaving 2-sided bag,2025.02.12 (三) 14:00 - 04.30 (三) 22:00,台北市,台灣台北市105松山區三民路95巷26號,"25.0571352,121.5597195",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82105%E6%9D%BE%E5%B1%B1%E5%8D%80%E4%B8%89%E6%B0%91%E8%B7%AF95%E5%B7%B726%E8%99%9F,#DIY手做,https://static.accupass.com/eventbanner/2502120616225448592840_P520x260.jpg,https://www.accupass.com/event/2502110645251911110967?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
536,吾之萬象—宇化萬千 李哲儀個展,2025.04.19 (六) 12:00 - 05.11 (日) 19:00,高雄市,台灣高雄市大勇路64號2樓,"22.6228436,120.2809918",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E9%AB%98%E9%9B%84%E5%B8%82%E5%A4%A7%E5%8B%87%E8%B7%AF64%E8%99%9F2%E6%A8%93,#吾之萬象—宇化萬千 李哲儀個展,https://static.accupass.com/eventbanner/2503210715332126971248_P520x260.jpg,https://www.accupass.com/event/2503210721211778264244?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
537,台北聯誼活動＿優質男士｜2025/05/10 (六)【科技新貴+公務人員+學霸知青】｜戀愛大學,2025.05.10 (六) 14:00 - 18:00,台北市,台灣台北市戀愛大學,"25.0441094,121.5134372",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E6%88%80%E6%84%9B%E5%A4%A7%E5%AD%B8,#交友,https://static.accupass.com/eventbanner/2504171148171997380027_P520x260.jpg,https://www.accupass.com/event/2503290802151685624583?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
538,2025淡水河生態拾彩 有機墨水萃取工作坊,2025.05.03 (六) 13:30 - 05.24 (六) 16:30,台北市,台灣台北市北投區學園路1號,"25.1321305,121.4674387",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%8C%97%E6%8A%95%E5%8D%80%E5%AD%B8%E5%9C%92%E8%B7%AF1%E8%99%9F,#環境保護,https://static.accupass.com/eventbanner/2504141453141737831570_P520x260.jpg,https://www.accupass.com/event/2504141002341803559943?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
539,心動蘭陽螢向幸福,2025.05.03 (六) 13:00 - 20:30,宜蘭縣,台灣宜蘭縣宜蘭市縣政北路1號,"24.7307677,121.7607003",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%AE%9C%E8%98%AD%E5%B8%82%E7%B8%A3%E6%94%BF%E5%8C%97%E8%B7%AF1%E8%99%9F,#交友,https://static.accupass.com/eventbanner/2504130707361838777825_P520x260.jpg,https://www.accupass.com/event/2504130702491088092314?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
540,約會ㄖx走心換桌聯誼【台北場】,2025.05.17 (六) 13:30 - 16:30,台北市,台灣台北市大同區重慶北路三段57號,"25.0660149,121.511361",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%90%8C%E5%8D%80%E9%87%8D%E6%85%B6%E5%8C%97%E8%B7%AF%E4%B8%89%E6%AE%B557%E8%99%9F,#派對.單身聯誼.,https://static.accupass.com/eventbanner/2504190848561122184339_P520x260.jpg,https://www.accupass.com/event/2504191017111179233740?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
541,大稻埕仙公廟真聖堂“孚佑百年”寫生比賽,2025.04.13 (日) 09:00 - 05.04 (日) 14:00,台北市,台灣台北市大同區延平北路二段61巷16號,"25.0554775,121.5095276",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%90%8C%E5%8D%80%E5%BB%B6%E5%B9%B3%E5%8C%97%E8%B7%AF%E4%BA%8C%E6%AE%B561%E5%B7%B716%E8%99%9F,#親子#,https://static.accupass.com/eventbanner/2504111349246442224460_P520x260.jpg,https://www.accupass.com/event/2504111355121692620820?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
542,【 人生拍賣俱樂部 】心理學 ✹ 工作價值觀探索 ✹ 自然酒,2025.06.06 (五) 18:30 - 21:00,台北市,台灣台北市中山區南京東路一段13巷7弄9號1樓,"25.0536512,121.5217307",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E5%8D%97%E4%BA%AC%E6%9D%B1%E8%B7%AF%E4%B8%80%E6%AE%B513%E5%B7%B77%E5%BC%849%E8%99%9F1%E6%A8%93,#認識自己,https://static.accupass.com/eventbanner/2410231358022528209220_P520x260.jpg,https://www.accupass.com/event/2504070222247945134350?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
543,【夏季限定】來自海洋的心願–海浪吊飾與瓷托盤,2025.07.06 (日) 14:00 - 16:00,台北市,台灣台北市中山區南京東路一段15號4樓之一,"25.0524149,121.5211938",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%B1%B1%E5%8D%80%E5%8D%97%E4%BA%AC%E6%9D%B1%E8%B7%AF%E4%B8%80%E6%AE%B515%E8%99%9F4%E6%A8%93%E4%B9%8B%E4%B8%80,#夏季限定,https://static.accupass.com/eventbanner/2504110405281875589565_P520x260.jpg,https://www.accupass.com/event/2504110402561228483129?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
544,台北聯誼活動＿優質男士｜2025/06/01 (日)【優質男士系列-高挑男專場：靠得住的安全感】｜戀愛大學,2025.06.01 (日) 14:00 - 18:00,台北市,台灣台北市戀愛大學,"25.0441094,121.5134372",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E6%88%80%E6%84%9B%E5%A4%A7%E5%AD%B8,#交友,https://static.accupass.com/eventbanner/2403130658212122470684_P520x260.jpg,https://www.accupass.com/event/2503290358201301263010?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
545,《精英業務下午茶》 白領品茶交流會 - 業務拓展 | 項目連結 | 擴大人脈圈 | 共好互助,2025.05.05 (一) 14:00 - 05.09 (五) 15:30,台北市,台灣台北市大同區承德路三段159巷4號1樓,"25.068033,121.5163027",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%90%8C%E5%8D%80%E6%89%BF%E5%BE%B7%E8%B7%AF%E4%B8%89%E6%AE%B5159%E5%B7%B74%E8%99%9F1%E6%A8%93,#業務,https://static.accupass.com/eventbanner/2409290351437690341510_P520x260.jpg,https://www.accupass.com/event/2503280553371636902779?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
546,[免費報名]主日聚會 一 羔羊與鴿子的救恩,2025.04.06 (日) 10:00 - 04.27 (日) 15:30,台北市,台灣台北市文山區景興路,"24.9932365,121.5418419",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E6%96%87%E5%B1%B1%E5%8D%80%E6%99%AF%E8%88%88%E8%B7%AF,#踏青,https://static.accupass.com/eventbanner/2504110238245446193050_P520x260.jpg,https://www.accupass.com/event/2504110229291745367964?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
547,【台北西門五月場次】下班隨手作 ‖ 手作課程-金箔肌理畫,2025.05.17 (六) 18:30 - 21:00,台北市,台灣台北市萬華區漢口街二段121號1樓,"25.0464554,121.501538",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E8%90%AC%E8%8F%AF%E5%8D%80%E6%BC%A2%E5%8F%A3%E8%A1%97%E4%BA%8C%E6%AE%B5121%E8%99%9F1%E6%A8%93,#金箔,https://static.accupass.com/eventbanner/2502041239232121662466_P520x260.jpg,https://www.accupass.com/event/2502041237101348181095?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
548,我沒有錯！,2025.08.23 (六) 00:00 - 08.24 (日) 00:00,台北市,台灣 106台北市大安區師大路83巷3號,"25.023326,121.5261376",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%20106%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%B8%AB%E5%A4%A7%E8%B7%AF83%E5%B7%B73%E8%99%9F,#愛情,https://static.accupass.com/eventbanner/2503130843081045254500_P520x260.jpg,https://www.accupass.com/event/2503130850162820967350?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
549,【免費諮詢】FPGA 數位IC設計實戰課程[實體遠距同步教學],2025.05.10 (六) 19:30 - 20:20,台北市,台灣台北市中正區重慶南路一段143號4樓,"25.041569,121.5106801",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E9%87%8D%E6%85%B6%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5143%E8%99%9F4%E6%A8%93,#QSYS,https://static.accupass.com/eventbanner/2212010730122060871603_P520x260.jpg,https://www.accupass.com/event/2412260751285156178040?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
550,【民歌新浪潮】金秋大樂隊之金唱秋 ─ 致敬台灣民歌經典 Ｘ享象駐館計畫 Golden Autumn Big Band,2025.05.15 (四) 19:30 - 21:00,台北市,台灣台北市大安區忠孝東路四段15號5樓之3,"25.0419929,121.5416943",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%BF%A0%E5%AD%9D%E6%9D%B1%E8%B7%AF%E5%9B%9B%E6%AE%B515%E8%99%9F5%E6%A8%93%E4%B9%8B3,#音樂會,https://static.accupass.com/eventbanner/2504241605147044373270_P520x260.jpg,https://www.accupass.com/event/2504240036281321454329?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
551,2025初心跑者肌力週五班,2025.05.09 (五) 19:15 - 07.18 (五) 20:45,台北市,台灣台北市大安區新生南路二段60號1樓,"25.0284098,121.5316106",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E6%96%B0%E7%94%9F%E5%8D%97%E8%B7%AF%E4%BA%8C%E6%AE%B560%E8%99%9F1%E6%A8%93,#跑者必學,https://static.accupass.com/eventbanner/2504020504261727080321_P520x260.jpg,https://www.accupass.com/event/2504020506101512262103?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
552,花語芬芳 - 乾燥花柱蠟燭與香氛蠟片手作課(四月場),2025.04.26 (六) 19:00 - 22:30,台北市,台灣台北市松山區三民路95巷26號1F,"25.0571352,121.5597195",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E6%9D%BE%E5%B1%B1%E5%8D%80%E4%B8%89%E6%B0%91%E8%B7%AF95%E5%B7%B726%E8%99%9F1F,#韓式香氛蠟燭,https://static.accupass.com/eventbanner/2503270608478800361320_P520x260.jpg,https://www.accupass.com/event/2503270608182049943943?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
553,虹吸壺煮茶，木系茶流與咖啡評鑑分享會（10月專題：普洱大樹生茶）,2025.10.04 (六) 14:30 - 17:00,台北市,台灣台北市內湖區安康路418號,"25.0662456,121.6118542",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%85%A7%E6%B9%96%E5%8D%80%E5%AE%89%E5%BA%B7%E8%B7%AF418%E8%99%9F,#茶,https://static.accupass.com/eventbanner/2412090524181800592739_P520x260.jpg,https://www.accupass.com/event/2412090523583535699870?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
554,練愛學院｜2025/5/17 (六)｜【覺察式花藝心靈工作坊】 ｜為你打造愛的學習場域,2025.05.17 (六) 10:00 - 12:30,台北市,台灣台北市中正區南陽街36號3樓,"25.0441094,121.5134372",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E5%8D%97%E9%99%BD%E8%A1%9736%E8%99%9F3%E6%A8%93,#練愛,https://static.accupass.com/eventbanner/2412031604302109447266_P520x260.jpg,https://www.accupass.com/event/2504130435501037520007?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
555,2025 誠品書店雲林虎尾店【縣民日】第二季,2025.05.07 (三) 11:00 - 07.30 (三) 19:30,雲林縣,台灣雲林縣虎尾鎮林森路一段491號,"23.709202,120.431303",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E9%9B%B2%E6%9E%97%E7%B8%A3%E8%99%8E%E5%B0%BE%E9%8E%AE%E6%9E%97%E6%A3%AE%E8%B7%AF%E4%B8%80%E6%AE%B5491%E8%99%9F,#虎尾,https://static.accupass.com/eventbanner/2504230152598624536180_P520x260.jpg,https://www.accupass.com/event/2504230209107043633900?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
556,【Bigshare 2025】開源新浪潮：Cube開源加速企業基礎架構現代化，創建邊+雲+AI新紀元,2025.05.27 (二) 13:30 - 16:30,台北市,台灣台北市大安區羅斯福路四段85號B1,"25.0129449,121.5341132",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E7%BE%85%E6%96%AF%E7%A6%8F%E8%B7%AF%E5%9B%9B%E6%AE%B585%E8%99%9FB1,#opensource,https://static.accupass.com/eventbanner/2504100558344026813160_P520x260.jpg,https://www.accupass.com/event/2504100644241433956729?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
557,台南職人釀梅課程,2025.05.10 (六) 10:30 - 16:30,台南市,台灣台南市安平區古堡街104號,"23.0036998,120.1574453",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AE%89%E5%B9%B3%E5%8D%80%E5%8F%A4%E5%A0%A1%E8%A1%97104%E8%99%9F,#釀梅醋,https://static.accupass.com/eventbanner/2504140436461800826955_P520x260.jpg,https://www.accupass.com/event/2504041532281499885632?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
558,乳酪三重奏(無麩質)-成人班,2025.06.22 (日) 13:30 - 17:30,高雄市,台灣高雄市 新興區七賢一路311號B1F(高雄福華大飯店),"22.6339753,120.3056398",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E9%AB%98%E9%9B%84%E5%B8%82%20%E6%96%B0%E8%88%88%E5%8D%80%E4%B8%83%E8%B3%A2%E4%B8%80%E8%B7%AF311%E8%99%9FB1F(%E9%AB%98%E9%9B%84%E7%A6%8F%E8%8F%AF%E5%A4%A7%E9%A3%AF%E5%BA%97),#乳酪三重奏(無麩質)-成人班,https://static.accupass.com/eventbanner/2503310622261417797150_P520x260.jpg,https://www.accupass.com/event/2503310608461345856104?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
559,奧地利傳奇Kracher甜酒 X Léonievan1902法式甜點 甜蜜午後金色聚會,2025.05.09 (五) 14:30 - 16:00,台北市,台灣台北市大安區復興南路一段279巷4號,"25.0355635,121.5415771",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%BE%A9%E8%88%88%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5279%E5%B7%B74%E8%99%9F,#法式甜點,https://static.accupass.com/eventbanner/2504150628381295845497_P520x260.jpg,https://www.accupass.com/event/2504150631557570287030?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
560,經濟部iPAS【AI應用規劃師】L21&L22認證考前衝刺,2025.04.26 (六) 10:00 - 05.10 (六) 18:00,台北市,台灣台北市中正區濟南路一段321號,"25.0423902,121.5228922",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E6%BF%9F%E5%8D%97%E8%B7%AF%E4%B8%80%E6%AE%B5321%E8%99%9F,#AI,https://static.accupass.com/eventbanner/2504011346281427370970_P520x260.jpg,https://www.accupass.com/event/2504011351352129420375?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
561,心相：洪鈺富個展,2025.03.15 (六) 09:30 - 05.03 (六) 18:30,台中市,台灣台中市西區美村路一段492號,"24.141039,120.6588731",https://www.google.com/maps/search/?api=1&query=%E5%8F%B0%E7%81%A3%E5%8F%B0%E4%B8%AD%E5%B8%82%E8%A5%BF%E5%8D%80%E7%BE%8E%E6%9D%91%E8%B7%AF%E4%B8%80%E6%AE%B5492%E8%99%9F,#光之藝廊,https://static.accupass.com/eventbanner/2502270849311672969980_P520x260.jpg,https://www.accupass.com/event/2502270852221736781724?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_
